,genres,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,mode,count
7373,"['reggae fusion', 'virgin islands reggae']",R. City,0.294,0.74275,247956.5,0.504,0.0,0.078075,-6.84275,0.09385,120.07625,0.34975,61.0,1,4
7374,"['filmi', 'modern bollywood']",R. Sharma,0.9940000000000001,0.672,198960.0,0.25,0.00826,0.529,-9.385,0.26899999999999996,72.169,0.8059999999999999,0.0,1,2
7375,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'hardcore hip hop', 'underground rap']",R.A. The Rugged Man,0.133,0.764,242200.0,0.877,0.0435,0.298,-7.0089999999999995,0.32899999999999996,93.211,0.65,50.0,1,2
7376,['gospel singers'],R.H. Harris & His Gospel Paraders,0.787666667,0.522333333,150640.3333,0.39633333299999995,0.00048326699999999995,0.22066666699999998,-11.380999999999998,0.031133333,118.98066670000001,0.608666667,6.333333333,1,6
7377,"['alternative r&b', 'pop r&b']",R.L.,0.2011,0.535,317573.3333,0.47366666700000004,0.0,0.10148333300000001,-7.706,0.044783333,117.22616670000001,0.150966667,37.83333333,1,6
7378,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house', 'tropical house']",R3HAB,0.13739200000000001,0.619142857,163023.4286,0.8232857140000001,0.056076543,0.1272,-3.924,0.055185714000000004,120.54,0.499714286,62.14285714,1,7
7379,['hard minimal techno'],R3ckzet,8.62e-05,0.792,330029.0,0.925,0.879,0.054000000000000006,-5.114,0.0785,127.993,0.157,0.0,1,2
7380,['post-teen pop'],R5,0.00202,0.732,211920.0,0.7659999999999999,0.0,0.0701,-4.959,0.0348,119.956,0.785,47.0,1,2
7381,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",RAC,0.0907975,0.713,252756.75,0.711,0.054971000000000006,0.169825,-6.75325,0.04185,114.99925,0.542275,51.25,1,4
7382,"['j-pop', 'j-poprock', 'j-rock', 'japanese emo', 'visual kei']",RADWIMPS,0.24100975,0.34875,324813.25,0.66625,0.001976375,0.1342,-6.082000000000001,0.15615,164.32625,0.39175,66.25,1,8
7383,['canadian contemporary r&b'],RAJAN,0.992,0.41200000000000003,222373.0,0.261,0.797,0.285,-17.889,0.172,74.753,0.758,0.0,0,2
7384,"['afro house', 'deep disco house', 'deep euro house', 'microhouse', 'minimal tech house', 'minimal techno', 'organic house', 'tech house']",RAMP,0.5655,0.573,238140.0,0.519,0.00921,0.1545,-12.9635,0.0447,154.8,0.5155,37.0,1,4
7385,['uk pop'],RANI,0.0771,0.59,174444.0,0.642,0.0,0.105,-3.87,0.122,107.35600000000001,0.6509999999999999,76.0,1,4
7386,"['dance pop', 'house', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk pop']",RAYE,0.0412,0.848,176767.0,0.768,0.000785,0.195,-5.386,0.0373,118.961,0.777,83.0,0,2
7387,['latin pop'],RBD,0.18364274100000003,0.6186666670000001,212368.3333,0.813444444,0.001023611,0.18777037,-4.69037037,0.059007407000000005,124.3972222,0.697444444,60.77777778,1,27
7388,['modern indie pop'],REI AMI,0.433,0.619,194000.0,0.45,0.0,0.513,-11.965,0.515,179.755,0.41,78.0,0,2
7389,"['classic opm', 'manila sound', 'opm']",REY VALERA,0.723,0.5710000000000001,205320.0,0.387,0.0008810000000000001,0.131,-13.198,0.0256,100.37299999999999,0.39,54.0,1,2
7390,"['acoustic pop', 'indie anthem-folk']",RHODES,0.5795,0.408,256333.0,0.4535,1.43e-06,0.09395,-8.7,0.0322,106.7905,0.16899999999999998,62.5,1,4
7391,['german orchestra'],RIAS-Symphonie-Orchester,0.966258065,0.306522581,302539.5484,0.24667741899999998,0.18719210600000002,0.256816129,-14.13232258,0.046896774,111.37200000000001,0.174432258,0.870967742,1,31
7392,"['alternative r&b', 'australian r&b', 'bedroom soul', 'pop']",RINI,0.3815,0.6829999999999999,279224.0,0.302,1.1900000000000001e-05,0.0989,-9.725,0.08925,112.973,0.23,66.5,1,4
7393,"['alternative hip hop', 'big beat', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'turntablism']",RJD2,0.057433332999999996,0.671444444,251711.1111,0.713666667,0.653428889,0.117511111,-5.9005555560000005,0.067444444,95.07577778,0.491488889,51.77777778,1,9
7394,"['cali rap', 'west coast trap']",RJMrLA,0.10995,0.7090000000000001,181407.5,0.7575,0.0,0.6659999999999999,-5.632000000000001,0.0446,97.9895,0.48200000000000004,52.0,1,4
7395,"['electropop', 'indie electropop', 'indie poptimism', 'vapor soul', 'vapor twitch']",RKCB,0.8190000000000001,0.654,240000.0,0.235,0.0,0.0891,-11.292,0.159,88.90299999999999,0.061,67.0,0,2
7396,['k-rap'],RM,0.2888,0.48011111100000003,238617.3333,0.610666667,0.001109212,0.2142,-8.734777778,0.086455556,131.0804444,0.230466667,67.11111111,1,9
7397,['r&b en espanol'],ROSALA,0.5216,0.656444444,180279.1111,0.528333333,0.000457889,0.119655556,-7.067111111,0.265611111,132.6012222,0.6476666670000001,61.66666667,0,9
7398,"['electropop', 'indie electropop', 'indie poptimism', 'pop edm']",ROZES,0.19782,0.619,211042.5,0.7929999999999999,0.000943245,0.2565,-4.45825,0.04395,112.36025,0.2735,63.0,1,8
7399,['pianissimo'],RPM,0.395,0.6859999999999999,183907.0,0.6629999999999999,5.39e-05,0.0506,-11.804,0.0473,82.052,0.96,59.0,1,2
7400,"['hip hop', 'political hip hop']",RUN,0.0121,0.852,249040.0,0.6940000000000001,0.0,0.126,-6.765,0.0653,109.906,0.789,57.0,1,1
7401,"['alternative hip hop', 'east coast hip hop', 'hardcore hip hop', 'hip hop']",RZA,0.239807692,0.6349230770000001,262330.9231,0.701461538,7.340000000000001e-05,0.274615385,-6.172076923,0.256153846,123.3938462,0.5888,46.53846154,1,13
7402,"['puerto rican pop', 'trap latino']",Ra,0.00125,0.43799999999999994,317160.0,0.9420000000000001,1.01e-06,0.42100000000000004,-5.19,0.0575,91.29899999999999,0.511,55.0,0,2
7403,"['bangla', 'rabindra sangeet']",Rabindranath Tagore,0.995166667,0.512,178104.5,0.1512,0.203589737,0.3195,-17.692999999999998,0.049583333,91.95299999999999,0.47616666700000004,0.0,1,12
7404,"['latin christian', 'latin worship', 'musica cristiana guatemalteca']",Rabito,0.3554,0.567333333,278421.0,0.45933333299999995,5.77e-06,0.1152,-10.44033333,0.028366667,132.708,0.462,42.0,1,6
7405,"['acoustic pop', 'lilith']",Rachael Yamagata,0.307,0.634,252333.0,0.41200000000000003,4.92e-05,0.0667,-7.989,0.0312,119.98700000000001,0.419,43.0,1,2
7406,"['broadway', 'hollywood', 'show tunes']",Rachel Bay Jones,0.23399999999999999,0.634,146853.0,0.603,0.0,0.536,-6.374,0.258,107.76799999999999,0.7440000000000001,59.0,1,1
7407,['classical harp'],Rachel Masters,0.977,0.247,78347.0,0.00717,0.239,0.0909,-30.276999999999997,0.0383,81.883,0.0394,30.0,0,1
7408,"['dance pop', 'pop', 'post-teen pop', 'viral pop']",Rachel Platten,0.37163333299999995,0.542333333,199800.0,0.670333333,0.000449333,0.11626666699999999,-5.926333333,0.1388,154.71966669999998,0.401,69.0,1,6
7409,['opm'],Rachelle Ann Go,0.34299999999999997,0.679,182828.0,0.47200000000000003,0.0,0.649,-6.871,0.036000000000000004,99.024,0.34600000000000003,62.0,0,1
7410,"['afropop', 'belly dance', 'classic arab pop', 'world']",Rachid Taha,0.36200000000000004,0.8,374467.0,0.863,0.00314,0.13699999999999998,-7.807,0.0367,101.027,0.9640000000000001,44.0,0,2
7411,"[""children's music""]",Radha,0.81,0.851,74067.0,0.281,0.0811,0.782,-10.855,0.0625,112.891,0.601,49.0,1,1
7412,"['anti-folk', 'grand rapids indie', 'indie garage rock', 'indie punk', 'indie rock', 'philly indie']",Radiator Hospital,0.07504,0.38,132422.0,0.7575,0.01265,0.20800000000000002,-4.093999999999999,0.0393,117.7575,0.7485,48.5,1,4
7413,['praise'],Radical For Christ,0.33575,0.45535714299999996,342180.0714,0.655428571,1.7199999999999998e-05,0.32358571399999997,-8.462428571,0.12229285699999999,114.81142859999999,0.383142857,37.35714286,1,28
7414,"['blues rock', 'garage rock', 'modern blues rock', 'punk blues', 'rock', 'space rock', 'stoner rock']",Radio Moscow,0.23800000000000002,0.467,292000.0,0.42200000000000004,0.16899999999999998,0.096,-11.077,0.0703,76.818,0.588,52.0,0,2
7415,"['alternative rock', 'art rock', 'melancholia', 'oxford indie', 'permanent wave', 'rock']",Radiohead,0.302880305,0.383138889,248091.1481,0.560314815,0.32764258399999996,0.174453704,-10.02597222,0.049662963,116.55037959999999,0.312914815,52.84259259,1,216
7416,"['classical performance', 'classical piano', 'romanian classical piano']",Radu Lupu,0.9868,0.2758,431768.0,0.033346,0.9228,0.1191,-30.2508,0.03698,117.35600000000001,0.17686,38.8,1,10
7417,"['contemporary country', 'country pop', 'deep talent show']",RaeLynn,0.22415,0.59925,200562.25,0.638,2.07e-05,0.110025,-5.54725,0.0304,124.11775,0.34275,62.75,1,8
7418,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",Raekwon,0.201203673,0.6799183670000001,240737.6735,0.677142857,0.0009395289999999999,0.229487755,-7.139204082000001,0.35273877600000003,118.2687143,0.548387755,43.48979592,0,49
7419,['puerto rican folk'],Rafael Cortijo,0.3,0.7020000000000001,213093.0,0.532,4.93e-06,0.0738,-8.646,0.0371,92.14,0.848,32.0,0,2
7420,"['banda', 'regional mexican', 'tecnobanda']",Rafaga,0.0833,0.635,195467.0,0.823,0.000377,0.157,-4.54,0.102,200.94299999999998,0.821,63.0,0,2
7421,"[""canadian children's music"", ""children's folk"", ""children's music""]",Raffi,0.6608125,0.664696429,123444.8393,0.238022321,0.035099049,0.175284821,-14.29642857,0.10284375,116.5727946,0.6864107140000001,35.64285714,1,224
7422,"['latin pop', 'mexican pop']",Ragazzi,0.4025,0.742,237800.0,0.732,7.25e-06,0.1059,-9.7395,0.04495,134.892,0.7535,54.5,1,4
7423,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",Rage,0.706,0.5529999999999999,64000.0,0.9159999999999999,0.0,0.462,-13.120999999999999,0.721,75.243,0.6679999999999999,39.0,1,1
7424,['modern reggae'],Ragi,0.9890000000000001,0.7140000000000001,181527.0,0.187,0.00259,0.37200000000000005,-10.107999999999999,0.755,111.219,0.7859999999999999,0.0,1,2
7425,"['hip pop', 'new jersey rap']",Rah Digga,0.08225,0.71575,234796.5,0.71075,0.0,0.0893,-7.2465,0.40075,79.8855,0.61425,44.0,1,4
7426,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Raheem DeVaughn,0.28125,0.71725,297313.25,0.56975,0.0,0.1008,-7.31175,0.075225,107.7755,0.55925,45.5,1,8
7427,"['funk', 'neo r&b', 'neo soul', 'r&b', 'smooth soul', 'urban contemporary']",Rahsaan,0.107,0.852,279360.0,0.655,2.07e-05,0.13699999999999998,-11.498,0.0645,115.962,0.9520000000000001,45.0,0,1
7428,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'cool jazz', 'free improvisation', 'free jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",Rahsaan Roland Kirk,0.6366666670000001,0.523444444,234320.0,0.319688889,0.083431333,0.119255556,-14.03344444,0.059355556,104.73111109999999,0.526,13.11111111,1,18
7429,"['classic latvian pop', 'latvian pop']",Raimonds Pauls,0.725666667,0.276666667,211369.0,0.39866666700000003,5.03e-05,0.09313333300000001,-9.666666667000001,0.0315,89.05833333,0.244933333,0.666666667,1,3
7430,['japanese chillhop'],Raimu,0.976875,0.5481875,320022.25,0.61775,0.008149184,0.3051875,-12.741875,0.881625,91.5126875,0.515875,0.0,1,16
7431,['environmental'],Rain Hard,0.158,0.168,204750.0,0.998,0.903,0.9490000000000001,-21.381999999999998,0.0566,123.148,1e-05,66.0,0,2
7432,['sound'],Rain Man Sounds,0.0531,0.0855,148413.0,0.768,0.898,0.374,-23.426,0.267,86.22399999999999,0.033,65.0,1,2
7433,['water'],Rain Recordings,0.5415,0.17055,170002.5,0.9955,0.779,0.77,-17.9195,0.0499,168.329,0.011255,68.5,1,4
7434,"['sleep', 'water']",Rain Sound Studio,0.146,0.165,149445.75,0.90325,0.99375,0.64725,-18.605,0.0602,72.4835,0.00863,67.25,1,8
7435,"['environmental', 'sleep']",Rain Sounds & White Noise,0.44799999999999995,0.065,91341.0,0.32653095,0.9955,0.4465,-21.2865,0.0305,43.364,0.0074,56.0,1,2
7436,"['environmental', 'sleep']",Rain Sounds Factory STHLM,0.187750293,0.12975,205603.0,0.43750805,0.9490000000000001,0.5475,-18.69675,0.044375,57.90525,0.0138025,61.5,0,8
7437,['sound'],Rain Sounds Nature Collection,4.84e-05,0.0822,68011.0,0.8140000000000001,0.9890000000000001,0.499,-24.379,0.0564,173.199,0.0298,66.0,1,1
7438,"['environmental', 'sleep']",Rain Sounds XLE Library,1.01e-06,0.17,141430.0,0.847,0.9990000000000001,0.48200000000000004,-16.912,0.0679,116.661,0.0394,61.0,1,2
7439,['sleep'],Rain Storm Sample Library,0.150666667,0.167333333,193562.6667,0.726666667,0.9953333329999999,0.5710000000000001,-16.98166667,0.0756,99.557,0.027436667,63.0,1,6
7440,"['indie folk', 'indie rock', 'modern alternative rock', 'modern rock', 'stomp and holler']",Rainbow,0.167772422,0.417305556,296313.75,0.788472222,0.098776411,0.330822222,-9.167583333,0.052888889,127.90316670000001,0.535044444,40.25,0,72
7441,['deep disco'],Rainbow Team,0.0811,0.805,287999.0,0.633,0.0113,0.11800000000000001,-8.533999999999999,0.0693,114.209,0.816,34.0,0,2
7442,"['environmental', 'sleep']",Rainfall,0.09702419999999999,0.0411,80731.5,0.40702140000000003,0.9940000000000001,0.6085,-21.531,0.0282,86.5995,0.0149,61.5,1,2
7443,['canadian contemporary r&b'],Rajan,0.9945,0.507,201619.0,0.0996,0.6695,0.231,-14.575,0.2,70.737,0.6185,0.0,0,4
7444,['filmi'],Rajesh Krishnan,0.9940000000000001,0.6559999999999999,188425.0,0.188,0.784,0.486,-13.243,0.0884,75.248,0.8170000000000001,0.0,1,2
7445,['filmi'],Rajkumar,0.995,0.406,205099.0,0.247,0.649,0.147,-9.04,0.051,84.655,0.38799999999999996,0.0,1,2
7446,"['classic bollywood', 'filmi']",Rajkumari,0.985359223,0.539116505,195478.1699,0.210268932,0.44930065700000005,0.24165485399999997,-12.76448544,0.15301747599999999,103.5796165,0.629994175,0.019417476,1,206
7447,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap']",Rakim,0.112256,0.8056,252936.1,0.616,2.05e-05,0.14082,-6.4481,0.29015,115.1313,0.8365,54.6,0,10
7448,['alaska indie'],Ralph Castelli,0.0473,0.81,175313.0,0.353,0.00010400000000000001,0.08199999999999999,-9.536,0.0437,124.991,0.731,65.0,1,2
7449,['hollywood'],Ralph Fiennes,0.7290000000000001,0.46299999999999997,160440.0,0.415,0.0,0.0939,-14.067,0.0443,115.444,0.233,51.0,0,1
7450,"['british folk', 'classic uk pop', 'folk', 'folk rock', 'traditional folk']",Ralph McTell,0.625,0.396,248587.0,0.295,7.6e-05,0.0989,-15.126,0.0343,155.531,0.187,59.0,1,2
7451,"['new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",Ralph Tresvant,0.215633333,0.731666667,328088.5,0.6355,0.09325948199999999,0.1402,-10.40533333,0.096733333,111.47883329999999,0.5905,45.0,1,12
7452,"[""children's folk"", ""children's music"", 'kindie rock']",Ralph's World,0.285,0.882,169440.0,0.56,0.0,0.168,-7.216,0.147,126.54899999999999,0.976,54.0,0,2
7453,['tejano'],Ram Herrera,0.3905,0.6845,237500.0,0.4075,8.35e-07,0.3525,-11.81,0.03265,92.5955,0.805,42.0,1,4
7454,"['american folk revival', 'appalachian folk', 'country rock', 'folk', 'old-time', 'traditional folk']",Ramblin' Jack Elliott,0.61775,0.456,300463.25,0.4425,0.2603612,0.28325,-12.945,0.163275,121.521,0.431,36.75,1,8
7455,['classic bollywood'],Ramchandra,0.995,0.45799999999999996,212860.5,0.0412,0.7045,0.1855,-12.8905,0.10825,119.6815,0.509,0.0,1,4
7456,['classic persian pop'],Ramesh,0.99,0.4918,187103.4,0.4124,0.29363444,0.5396,-7.4784,0.099,110.806,0.77,0.0,1,5
7457,"['dark trap', 'phonk', 'underground hip hop']",Ramirez,0.065414286,0.7925714290000001,179992.0,0.7604285709999999,0.080230564,0.401085714,-5.049714286,0.16602857099999999,149.452,0.437428571,59.28571429,1,7
7458,"['musica jibara', 'puerto rican folk']",Ramito,0.7609999999999999,0.5732222220000001,174109.2222,0.47333333299999997,3.7e-05,0.21444444399999998,-9.342111111,0.049822222,105.48033329999998,0.8959999999999999,8.0,1,18
7459,"['alternative metal', 'german metal', 'industrial', 'industrial metal', 'industrial rock', 'neue deutsche harte', 'nu metal']",Rammstein,0.008617295,0.587877551,249358.3878,0.8368979590000001,0.202559945,0.193683673,-5.705897959,0.057140816,124.61648980000001,0.455006122,49.04081633,1,98
7460,['tamil worship'],Ramola,0.992,0.6867857140000001,176615.0714,0.23171428600000002,0.405035714,0.2375,-8.598785714,0.186942857,94.56007143,0.8037857140000001,0.0,1,14
7461,"['norteno', 'regional mexican']",Ramon Ayala Y Sus Bravos Del Norte,0.4584125,0.695694444,186548.0556,0.587097222,0.00021192299999999998,0.109291667,-6.305625,0.071397222,124.5621389,0.805986111,34.27777778,1,144
7462,"['classic rock', 'early us punk', 'permanent wave', 'punk', 'rock', 'skate punk']",Ramones,0.046882747,0.43418309899999996,146189.1972,0.884711268,0.101024589,0.209365493,-4.322760563,0.064092254,162.7371479,0.74678169,35.48591549,1,284
7463,"['funk', 'instrumental soul', 'jazz funk', 'jazz fusion', 'jazz piano', 'soul jazz']",Ramsey Lewis,0.3478805,0.522675,273507.75,0.569025,0.441412895,0.213615,-12.059525,0.0447675,114.40635,0.571655,30.3,1,40
7464,"['acoustic punk', 'anti-folk', 'folk punk', 'tucson indie']",Ramshackle Glory,0.29600000000000004,0.539,220840.0,0.718,0.0,0.124,-6.544,0.133,95.64399999999999,0.804,47.0,1,2
7465,['tollywood'],Ramya,0.32299999999999995,0.515,383213.0,0.519,0.000657,0.0566,-11.197000000000001,0.0397,89.499,0.5820000000000001,43.0,1,2
7466,"['afroswing', 'london rap', 'uk hip hop']",Ramz,0.185,0.45,202827.0,0.465,0.0,0.0782,-7.867000000000001,0.268,70.23100000000001,0.7879999999999999,74.0,0,2
7467,"['bachata dominicana', 'dominican pop']",Ramn Torres,0.2345,0.772,248811.5,0.509,4.41e-06,0.1065,-10.125,0.0596,151.7435,0.9355,33.0,1,4
7468,"['punk', 'ska', 'ska punk', 'skate punk']",Rancid,0.029883037,0.470925926,159965.8519,0.946,0.0021018770000000003,0.249637037,-5.4251111110000005,0.081092593,153.7250741,0.6979629629999999,44.22222222,1,54
7469,"['livetronica', 'world fusion']",Random Rab,0.5385,0.767,235760.0,0.128,0.6635,0.2395,-12.3055,0.0494,134.958,0.4175,53.5,0,4
7470,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",Randy,0.20955,0.774666667,214955.8333,0.7476666670000001,4.85e-05,0.26915,-6.107166667,0.093083333,94.01299999999999,0.6123333329999999,60.5,0,12
7471,"['classic soundtrack', 'scorecore', 'soundtrack']",Randy Edelman,0.810857143,0.12081428599999999,211556.2857,0.1173,0.932714286,0.0951,-23.20271429,0.043342857,88.96285714,0.050871429,33.28571429,1,14
7472,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",Randy Houser,0.1278,0.629777778,196890.3333,0.808444444,0.008694751,0.130455556,-4.011888889,0.043366667000000005,120.34633329999998,0.615555556,55.77777778,1,18
7473,['soft rock'],Randy Meisner,0.4806,0.575,214073.0,0.28575,0.0001196,0.09255,-16.601,0.0313,105.5645,0.5429999999999999,23.5,1,4
7474,"['outlaw country', 'red dirt', 'texas country']",Randy Rogers Band,0.11439083300000001,0.564333333,242056.6667,0.677666667,1.53e-05,0.22395,-6.345416667,0.030275,117.5195,0.492666667,46.66666667,1,24
7475,['soft rock'],Randy VanWarmer,0.615,0.583,241747.0,0.313,0.0,0.121,-14.36,0.0256,96.71700000000001,0.34600000000000003,63.0,1,2
7476,['uk pop'],Rani,0.9948,0.5112,188716.0,0.2342,0.6759999999999999,0.115,-12.7896,0.06448,122.3216,0.6082,0.0,1,5
7477,"['historic piano performance', 'polish classical piano']",Raoul Koczalski,0.9902,0.3274,265454.2,0.05934,0.8988,0.19399999999999998,-25.8686,0.036039999999999996,81.5352,0.22334,1.0,1,10
7478,"['funk', 'hip hop', 'indie soul', 'neo soul', 'r&b', 'soul', 'urban contemporary']",Raphael,0.639888889,0.537944444,235506.8889,0.541611111,0.0008642439999999999,0.165038889,-8.381444444,0.056933332999999996,112.53833329999999,0.533555556,46.05555556,1,36
7479,['classical cello'],Raphael Wallfisch,0.934,0.34600000000000003,173322.1667,0.09726666699999999,0.877833333,0.145633333,-23.06316667,0.039933333,115.01333329999999,0.4255,41.66666667,0,6
7480,"['alternative hip hop', 'hip hop', 'north carolina hip hop', 'southern hip hop', 'trap queen', 'underground hip hop']",Rapsody,0.246501429,0.645714286,311369.2857,0.619428571,1.31e-06,0.17357142899999997,-8.139857143,0.308285714,98.33928571,0.554857143,55.57142857,0,7
7481,"['classic danish pop', 'dansktop']",Raquel Rastenni,0.982666667,0.363,183786.6667,0.135666667,0.430666667,0.38299999999999995,-18.35133333,0.046866667,100.34899999999999,0.335,0.0,1,6
7482,"['art rock', 'progressive rock', 'symphonic rock']",Rare Bird,0.6705,0.5195,255653.0,0.2563,0.000481,0.376,-16.01,0.0654,142.122,0.4005,39.0,0,4
7483,"['lovers rock', 'modern reggae', 'old school dancehall', 'roots reggae']",Ras Shiloh,0.155,0.638,357214.0,0.415,0.0,0.141,-13.1,0.36200000000000004,137.55100000000002,0.812,50.0,0,1
7484,"['alternative hip hop', 'hardcore hip hop', 'turntablism']",Rasco,0.000571,0.565,206347.0,0.897,0.0008789999999999999,0.6459999999999999,-6.319,0.111,150.356,0.601,39.0,1,2
7485,"['hip hop', 'rap', 'tennessee hip hop', 'underground hip hop']",Rasha,0.0353,0.465,214083.0,0.631,0.75,0.17,-9.142000000000001,0.0443,145.855,0.247,0.0,0,4
7486,"['atl hip hop', 'hip pop', 'pop rap', 'southern hip hop']",Rasheed,0.00118,0.634,271533.0,0.8390000000000001,0.00134,0.106,-4.971,0.0363,90.007,0.675,42.0,0,1
7487,"['atl hip hop', 'hip pop', 'pop rap', 'southern hip hop']",Rasheeda,0.032096,0.7772,238500.8,0.7002,2.46e-05,0.29091999999999996,-6.0528,0.09408,105.9992,0.5,43.8,1,5
7488,"['beatlesque', 'bubblegum pop', 'jangle pop', 'power pop', 'pub rock']",Raspberries,0.499833333,0.308666667,246562.1667,0.846333333,0.14436158300000002,0.198583333,-5.166166667,0.0666,112.92566670000001,0.5026666670000001,34.66666667,1,12
7489,"['bow pop', 'cello', 'dark cabaret', 'steampunk']",Rasputina,0.502,0.258,167600.0,0.585,0.00117,0.289,-6.968999999999999,0.0403,155.10299999999998,0.442,44.0,1,2
7490,"['alternative dance', 'electronica', 'indietronica', 'new rave']",Ratatat,0.22031885699999998,0.683333333,281885.6667,0.657190476,0.40869055200000004,0.16537142900000001,-7.377857143,0.046428570999999995,113.10347620000002,0.527209524,54.9047619,1,21
7491,['uk contemporary r&b'],Rationale,0.145,0.7140000000000001,206073.0,0.6629999999999999,0.0,0.264,-5.7989999999999995,0.0694,95.49700000000001,0.64,67.0,1,2
7492,"['classical performance', 'orchestral performance']",Ratt,0.003884448,0.57697619,228821.2619,0.8787142859999999,0.054701933,0.189647619,-9.187214286,0.043388095,123.6,0.5538095239999999,37.38095238,1,84
7493,['russian pop'],Rauf & Faik,0.5770000000000001,0.684,204490.0,0.76,0.000131,0.14,-5.033,0.0463,154.033,0.444,73.0,0,2
7494,['rock nacional'],Raul Porchetto,0.0381,0.696,256493.0,0.831,0.00045,0.10099999999999999,-7.916,0.0361,149.959,0.902,49.0,1,2
7495,"['bachata', 'bachata dominicana', 'dominican pop', 'latin', 'tropical']",Raulin Rodriguez,0.3811875,0.7641875,318660.9375,0.4985,0.004225421,0.131225,-8.5868125,0.05095625,127.6125,0.9108125,45.6875,1,32
7496,['psychedelic hip hop'],Raury,0.802,0.509,219008.5,0.4825,5.65e-05,0.154,-7.4705,0.23,80.5705,0.6015,58.5,1,4
7497,"['deep big room', 'electro house', 'gaming edm', 'pop edm']",Rav-E,0.009009999999999999,0.569,336909.0,0.956,0.863,0.0625,-8.491,0.0559,127.994,0.674,0.0,0,2
7498,"['desi hip hop', 'filmi', 'tamil hip hop']",Ravi,0.8593333329999999,0.6053333329999999,212271.3333,0.35366666700000005,0.304750667,0.22899999999999998,-12.79266667,0.08633333300000001,134.07,0.6043333329999999,2.333333333,1,6
7499,['mantra'],Ravindra Sathe,0.9740000000000001,0.305,406812.0,0.102,0.0,0.275,-17.324,0.0394,111.587,0.11,0.0,1,2
7500,['post-disco'],Raw Silk,0.316,0.77,399290.0,0.679,0.0029100000000000003,0.23800000000000002,-5.952999999999999,0.0592,114.835,0.748,34.0,1,2
7501,"['reggae en espanol', 'venezuelan hip hop', 'venezuelan rock']",Rawayana,0.0637,0.8170000000000001,267200.0,0.526,0.000459,0.107,-10.390999999999998,0.0374,118.995,0.606,58.0,1,1
7502,['big band'],Ray Anthony & His Orchestra,0.8803,0.2903,234886.5,0.3337,0.6631,0.21148000000000003,-9.1739,0.03783,108.4244,0.24136999999999997,7.0,1,20
7503,"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'tropical']",Ray Barretto,0.529747572,0.628118421,261345.9868,0.610289474,0.114997715,0.112142105,-9.422881579,0.056785525999999996,110.3527895,0.85375,29.68421053,0,76
7504,['jazz trio'],Ray Brown Trio,0.299,0.515,344213.0,0.10400000000000001,0.866,0.128,-24.141,0.0422,107.991,0.187,37.0,0,2
7505,"['dirty south rap', 'ohio hip hop']",Ray Cash,0.00807,0.706,241133.0,0.818,2.3800000000000003e-05,0.0454,-6.132000000000001,0.29600000000000004,178.202,0.5,40.0,1,1
7506,['easy listening'],Ray Charles Singers,0.7772,0.5372,163933.4,0.5858,0.00015519999999999998,0.12426,-8.3926,0.058960000000000005,127.5856,0.7012,28.0,0,10
7507,"['adult standards', 'easy listening', 'lounge']",Ray Conniff,0.751912791,0.493877907,173381.18600000002,0.415125581,0.38693674,0.240872093,-13.35787791,0.03499593,117.3593547,0.630848837,31.25,1,172
7508,['traditional rockabilly'],Ray Harris,0.424,0.568,138813.0,0.912,0.00249,0.396,-6.73,0.136,96.82600000000001,0.941,27.0,0,2
7509,['deep soft rock'],Ray Kennedy,0.42,0.48100000000000004,135600.0,0.8370000000000001,0.00011200000000000001,0.435,-4.795,0.0584,81.15,0.5720000000000001,28.0,0,2
7510,['new age'],Ray Lynch,0.758733333,0.31132,301596.4,0.152784,0.5636133329999999,0.11055999999999999,-20.1632,0.042206667,106.2562,0.1689,30.46666667,1,15
7511,['jazz violin'],Ray Nance,0.489814286,0.441285714,297904.8571,0.42700000000000005,0.406171874,0.856,-17.90114286,0.205128571,108.198,0.40399999999999997,0.7142857140000001,1,7
7512,"['disco', 'funk', 'post-disco', 'quiet storm']",Ray Parker Jr.,0.089207059,0.7776470590000001,259454.0,0.612823529,0.217040741,0.276729412,-11.81264706,0.038164706,111.5224706,0.775235294,48.76470588,1,17
