mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key
1,2,0.0368,Polow Da Don,0.697,263920,0.86,0,0.0721,-5.181,0.43,160.895,0.433,58,11
1,2,0.000601,Polska Radio One,0.282,348187,0.398,0.845,0.105,-10.2,0.0288,178.121,0.223,0,9
1,6,0.450705667,Polvo,0.503333333,271480,0.640333333,0.373366667,0.222633333,-9.844,0.0407,101.3616667,0.536666667,33.66666667,11
1,5,0.9502,Polyna Stoska,0.3584,204850.6,0.313,0.01271936,0.36722,-12.555,0.06174,127.1002,0.3526,2.2,5
0,3,0.000404867,Polyphia,0.593666667,232461,0.827333333,0.513,0.182933333,-5.213666667,0.062133333,114.682,0.442,59,11
0,2,0.0473,Pomplamoose,0.408,185316,0.563,0,0.0781,-5.97,0.0375,118.565,0.558,61,9
0,1,0.275,Poncho Sanchez,0.758,393107,0.424,0.796,0.102,-12.175,0.0529,108.099,0.778,42,7
1,2,0.00523,Pond,0.335,224973,0.825,0.00429,0.226,-5.598,0.0506,177.156,0.682,59,8
1,2,0.00897,Ponny2,0.821,394240,0.472,0.833,0.19,-12.637,0.0881,128.012,0.173,0,9
0,1,0.0997,Pontsho Loco,0.475,262178,0.87,0,0.2,-3.567,0.337,129.287,0.771,0,4
0,2,0.132,Pony Poindexter,0.438,151960,0.567,2.63E-06,0.32,-13.41,0.0493,103.538,0.67,13,5
1,2,0.418,Ponzoña Musical,0.607,184294,0.659,2.04E-05,0.0804,-7.066,0.0625,117.032,0.605,47,7
1,2,0.0079,Poo Bear,0.653,234286,0.91,0,0.318,-3.36,0.0566,126.047,0.0921,65,10
1,6,0.363,Pooh,0.474333333,265527.6667,0.492666667,1.85E-06,0.1773,-7.685333333,0.035833333,124.4313333,0.45,49.33333333,5
1,8,0.10799,Pooh Shiesty,0.817375,179576.875,0.621375,0,0.19215,-6.928875,0.324125,127.154625,0.69425,52.125,10
1,4,0.4765,Poolside,0.7615,339458.5,0.607,0.692,0.348,-7.4455,0.03595,109.003,0.8715,66.5,6
0,2,0.566,Poor Mans Poison,0.515,183533,0.623,0,0.0591,-5.643,0.0477,105.098,0.857,52,9
1,4,0.009475,Poor Righteous Teachers,0.8255,290660,0.7895,0.0302,0.0721,-7.8095,0.2845,91.3485,0.74,43.5,7
1,20,0.0031372,Pop Evil,0.5449,218959.9,0.859,0.010754051,0.15533,-4.4424,0.07612,126.1622,0.5347,55.6,7
1,52,0.221898077,Pop Smoke,0.681903846,175539.9808,0.642346154,0.000133466,0.198096154,-6.309538462,0.248098077,120.09,0.436519231,75.63461538,7
1,2,0.21375,Pop Staples,0.5645,329633,0.342,0.505,0.15725,-18.279,0.0399,134.529,0.8465,25,3
0,2,0.0543,Pop Strings Orchestra,0.568,200453,0.494,0.656,0.135,-8.032,0.0294,110.395,0.633,42,5
0,2,0.992,Popatlal,0.573,164403,0.146,0.00146,0.174,-8.69,0.354,78.94,0.663,0,4
0,10,0.1853,Popcaan,0.5634,207296.6,0.6813,0,0.3319,-7.3099,0.2013,99.8283,0.5317,58.1,11
1,8,0.77225,Popol Vuh,0.26325,307420,0.227,0.8485,0.119025,-15.78875,0.03615,124.3235,0.068075,32.25,7
0,2,0.272,Popp Hunna,0.913,136224,0.391,0,0.0666,-11.158,0.368,141.05,0.713,79,4
1,2,0.0069,Poppa LQ,0.485,244027,0.412,3.28E-06,0.122,-11.513,0.207,182.345,0.403,41,1
1,1,0.00635,Poppa Wu,0.674,406427,0.645,0.000118,0.266,-7.5,0.252,159.928,0.471,37,0
0,2,0.116,Poppy,0.886,145272,0.893,0.0737,0.145,-2.713,0.0612,116.01,0.814,70,6
0,8,0.027395,Porcupine Tree,0.3935,411486.75,0.836,0.1838,0.1625,-5.39825,0.045275,129.41,0.220325,52.75,2
1,2,0.112,Porky Slim,0.593,64459,0.312,0.0856,0.153,-12.735,0.0405,109.9,0.0354,73,2
1,10,0.15993502,Porno for Pyros,0.4562,219365.4,0.5016,0.1696212,0.1406,-10.8076,0.03166,106.9676,0.3296,43.2,9
1,10,0.0156082,PornoGraffitti,0.529,251845.4,0.941,0,0.21964,-4.0062,0.0779,132.1586,0.6066,54.2,7
1,4,0.3415,Porta,0.673,387968.5,0.7855,0,0.16655,-4.451,0.3015,132.924,0.675,60.5,11
0,8,0.235325,Porte Diferente,0.739,232918,0.528,0.00013225,0.081875,-8.88025,0.04555,107.33725,0.61525,64.25,4
1,2,0.142,Porter,0.301,322013,0.676,3.85E-06,0.123,-6.66,0.0344,134.973,0.13,58,6
1,15,0.102038733,Porter Robinson,0.502066667,316434,0.6206,0.196253641,0.094506667,-5.962466667,0.095233333,111.6130667,0.25984,55.26666667,10
1,4,0.9755,Porter W. Heaps,0.6705,258327,0.5305,1.43E-05,0.347,-13.664,0.949,89.861,0.604,0,3
1,26,0.616230769,Porter Wagoner,0.557192308,155173.3846,0.389346154,3.16E-05,0.282653846,-11.80119231,0.035230769,113.8111923,0.653346154,25.5,7
1,22,0.904,Portia Nelson,0.342909091,215468.4091,0.200786364,0.071392849,0.211163636,-14.80836364,0.05495,99.68777273,0.253531818,13.36363636,2
1,2,0.965,Portico Quartet,0.4,341880,0.245,0.944,0.158,-14.345,0.0338,164.165,0.268,61,3
1,40,0.345565,Portishead,0.54165,272823.35,0.50615,0.164446601,0.19534,-8.5692,0.0651,105.60725,0.27484,50.35,6
0,5,0.12492,Portrait,0.7468,288360,0.7198,0.009750668,0.1552,-9.8706,0.07932,112.8218,0.5756,40.2,11
0,23,0.127711304,Portugal. The Man,0.595130435,232908.087,0.668913043,0.044720671,0.196286957,-6.73,0.046791304,105.2224348,0.547043478,56.69565217,4
1,2,0.993,Portugallien,0.0644,3093226,0.132,0.962,0.144,-37.943,0.0583,72.482,0.0357,0,3
0,2,0.0113,Positive Feeling,0.781,311250,0.975,0.163,0.196,-4.503,0.137,127.997,0.301,0,1
1,2,0.0774,Positive K,0.812,232773,0.753,0,0.341,-13.252,0.118,103.754,0.787,47,7
1,10,0.0002709,Possessed,0.13296,216266.6,0.986,0.0637302,0.2164,-5.154,0.13226,94.9604,0.03312,33.4,11
1,2,0.0665,Post Animal,0.245,323200,0.773,0.00046,0.358,-5.985,0.0525,148.134,0.464,53,0
1,109,0.289419725,Post Malone,0.640917431,207217.9908,0.61740367,0.000149831,0.143070642,-5.683853211,0.082182569,123.5942202,0.366394495,72.90825688,0
1,2,0.0883,Pousette-Dart Band,0.697,194000,0.465,0,0.0547,-11.451,0.0886,87.329,0.961,31,7
1,24,0.108306667,Pouya,0.804291667,184603.9583,0.661791667,0.073289429,0.116041667,-6.500791667,0.1463875,112.3002917,0.304008333,61.25,1
1,2,0.00163,Powderfinger,0.445,276627,0.823,0,0.43,-5.415,0.0302,85.935,0.487,64,0
1,2,0.0126,Power Tool,0.681,265867,0.853,0,0.0778,-12.721,0.0302,123.692,0.836,29,2
1,6,0.932333333,PowerThoughts Meditation Club,0.065,1873000,0.012356667,0.952666667,0.0977,-30.69033333,0.051833333,105.6556667,0.036166667,46,5
1,10,0.00632634,Powerman 5000,0.5778,192917.2,0.92,0.00581768,0.14626,-3.209,0.09128,137.382,0.5538,50,8
1,2,0.003,Powers Pleasant,0.784,133053,0.606,0,0.101,-7.726,0.125,118.965,0.267,60,2
0,10,0.00147262,Powerwolf,0.2936,220933.2,0.9066,0.00118705,0.2099,-4.7698,0.0554,111.83,0.368,55.8,1
1,9,0.425777778,Powfu,0.797555556,190811.1111,0.431777778,5.50E-05,0.224188889,-10.13088889,0.152866667,116.7773333,0.342888889,69.88888889,8
0,2,0.993,Poza Eskenazi,0.364,194889,0.131,0.0327,0.0957,-17.255,0.13,64.226,0.491,0,3
1,2,0.88,Pozo Seco Singers,0.584,203747,0.229,0.0428,0.111,-18.21,0.0344,110.44,0.736,38,10
0,4,0.00251,Ppl Trance,0.668,223573,0.691,0.924,0.11,-12.4,0.0568,143.552,0.434,0,8
1,4,0.616,Prabhakar Karekar,0.3595,380073.5,0.585,0.40452,0.445,-11.363,0.1052,130.951,0.5995,0,3
1,12,0.9575,Pradeep Kumar,0.5905,168570.6667,0.310333333,0.160703923,0.234166667,-12.298,0.11345,106.4811667,0.824833333,3,10
0,15,0.977,Prades Festival Orchestra,0.309266667,459041.9333,0.196413333,0.685133333,0.16556,-16.19353333,0.043873333,91.8066,0.361613333,2.666666667,9
1,2,0.8015,Prague Chamber Orchestra,0.0635,388500,0.0837,0.9085,0.17515,-20.2755,0.0191,45.4775,0.0197,46.5,9
1,10,0.9718,Prague National Theatre Chorus,0.2816,345466.2,0.3862,0.136333031,0.4267,-15.3488,0.17361,99.6974,0.171964,0,7
1,16,0.9628125,Prague National Theatre Orchestra,0.292125,318495,0.3191875,0.085638791,0.38875,-16.0824375,0.1315125,98.9830625,0.1713775,0,7
0,1,0.95,Prague Symphony Orchestra,0.51,142560,0.0644,0.974,0.059,-23.718,0.0383,116.02,0.0941,49,10
1,4,0.597,Praise Strings,0.208,190333.5,0.272,0.9265,0.33,-12.655,0.0352,103.235,0.3625,29.5,11
1,5,0.9918,Prakash,0.5386,174002.6,0.158,0.4428,0.19606,-13.2508,0.15856,89.5026,0.61,0,7
1,2,0.947,Prakash Nath Sharma,0.71,198781,0.42,5.89E-05,0.678,-10.893,0.505,132.531,0.838,0,2
1,1,0.973,Pramodini,0.503,185279,0.327,0.793,0.132,-10.598,0.125,74.842,0.62,0,1
1,2,0.913,Pramodini Desai,0.575,190642,0.313,7.14E-06,0.0741,-9.065,0.0478,150.574,0.928,0,0
1,4,0.99525,Pran,0.5185,196943,0.19575,0.704,0.155,-12.72775,0.170325,69.7935,0.53125,0,10
1,2,0.99,Pranlal Vyas,0.304,204600,0.44,0.00594,0.38,-12.513,0.0359,111.78,0.537,0,2
1,2,0.986,Pransukh Naik,0.507,174472,0.519,0.000244,0.146,-8.184,0.153,70.572,0.955,0,0
1,1,0.0335,Pras,0.818,261133,0.653,5.46E-06,0.22,-8.396,0.204,99.931,0.533,67,1
1,2,0.991,Prasun Dasgupta,0.556,185547,0.109,0.662,0.153,-14.198,0.214,65.281,0.456,0,6
1,2,0.992,Pratap,0.609,204467,0.188,0.874,0.111,-16.3,0.0874,137.502,0.833,0,10
1,2,0.987,Pratap Mukherjee,0.316,190439,0.168,0.88,0.12,-18.506,0.0636,69.41,0.385,0,9
1,1,0.99,Pratibha Ghosh,0.433,198000,0.252,1.17E-05,0.132,-11.9,0.033,88.756,0.181,0,11
0,2,0.989,Pratima,0.604,167267,0.149,0.0548,0.137,-14.55,0.137,84.277,0.776,0,0
1,6,0.922333333,Pratima Banerjee,0.527666667,187329,0.192666667,0.311,0.258733333,-13.22633333,0.088566667,128.5503333,0.442666667,0,7
0,2,0.993,Pratima Dasgupta,0.361,186360,0.0644,1.11E-06,0.113,-13.668,0.0408,143.621,0.291,0,5
1,2,0.043,Pratt & McClain,0.591,156493,0.706,0.00172,0.231,-12.115,0.0552,95.762,0.915,51,5
0,4,0.00207,Praying Mantis,0.325,279466.5,0.781,0.40155,0.06685,-6.909,0.05825,153.6855,0.5505,39.5,9
0,2,0.42,Preditah,0.71,181510,0.662,0,0.0723,-5.947,0.175,130.037,0.755,70,10
1,2,0.994,Preeti Kumar,0.395,172000,0.275,0.943,0.451,-13.761,0.0503,80.675,0.459,0,9
0,25,0.1599328,Prefab Sprout,0.69024,252342.92,0.5998,0.006118651,0.120308,-9.93176,0.037808,117.02524,0.66844,39.72,9
0,4,0.9935,Prem,0.4645,190186.5,0.15235,0.1873,0.0947,-12.215,0.1776,78.372,0.5595,0,11
1,20,0.9896,Prem Adib,0.5016,191761.3,0.15877,0.570371,0.2073,-14.7951,0.14837,112.1951,0.5769,0,11
1,2,0.995,Prem Kumar,0.446,192000,0.0266,0.476,0.114,-15.972,0.11,90.695,0.456,0,4
1,4,0.2834,Preme,0.7395,270671.75,0.74125,0,0.1352,-5.035,0.213,122.1315,0.55975,58.5,1
0,2,0.457,Premiata Forneria Marconi,0.375,463827,0.206,0.139,0.158,-18.468,0.0372,134.45,0.205,36,2
1,2,0.833,Premium Sounds,0.195,137307,0.0128,0.971,0.111,-25.897,0.0476,64.031,0.0255,49,8
1,9,0.915333333,Premlata,0.510888889,190142,0.320888889,0.354097778,0.172466667,-11.63088889,0.169522222,114.0681111,0.735222222,1.111111111,10
1,4,0.995,Premlata Naik,0.6435,178029,0.1085,0.0058305,0.261,-9.3515,0.18245,90.3285,0.7465,0,7
1,18,0.994666667,Premlata Nayak,0.653555556,189243.5556,0.125911111,0.140036444,0.199222222,-9.295777778,0.2567,111.7463333,0.709111111,0,9
0,2,0.873,Premnath,0.243,222973,0.679,4.42E-06,0.0846,-10.002,0.115,84.436,0.528,1,1
1,2,0.81,Preshy Marker,0.513,109662,0.15,0,0.13,-15.226,0.0546,125.91,0.532,14,0
1,20,0.8828,President Franklin Delano Roosevelt,0.6697,1669801.9,0.22688,0.15957,0.33313,-15.4935,0.7708,97.6871,0.4796,0,11
1,2,0.225,Presizzo,0.785,175693,0.616,3.80E-05,0.144,-8.949,0.0466,103.759,0.827,52,3
0,2,0.0948,Pressha,0.733,242160,0.674,0,0.556,-8.455,0.0594,130.107,0.722,36,8
0,2,0.00681,Pressure,0.664,258653,0.686,0,0.135,-6.173,0.174,86.352,0.529,54,5
1,75,0.12312728,Pretenders,0.55952,236568.2667,0.73624,0.105210128,0.182552,-8.403026667,0.045182667,134.2967467,0.675501333,35.01333333,7
1,14,0.084898571,Pretty Lights,0.619714286,346751.5714,0.679714286,0.306545643,0.338885714,-6.869857143,0.035642857,99.50171429,0.406142857,51.71428571,11
0,2,0.00131,Pretty Maids,0.529,323960,0.843,0.231,0.18,-11.934,0.0548,111.364,0.212,43,7
1,2,0.00412,Pretty Poison,0.757,295227,0.727,0.0628,0.098,-11.816,0.0388,118.609,0.886,45,9
1,20,0.0606775,Pretty Ricky,0.7288,262796.6,0.615,0,0.13305,-5.9508,0.08371,111.9251,0.4487,51.7,1
1,2,0.326,Priceless Da Roc,0.803,198963,0.577,0.000481,0.302,-7.823,0.0433,102.107,0.605,55,2
1,2,0.00128,Priestess,0.52,185800,0.886,0,0.0846,-2.387,0.0454,121.945,0.636,50,8
1,2,0.131,Prima J,0.737,184453,0.73,0,0.0735,-3.498,0.145,87.207,0.67,46,2
1,14,0.049859071,Primal Scream,0.527285714,277445.5714,0.706714286,0.220206714,0.3212,-10.77771429,0.0436,112.3602857,0.629857143,36,6
0,2,0.00346,Prime,0.739,494167,0.487,0.838,0.144,-8.776,0.041,139.993,0.342,0,1
1,2,4.51E-05,Primer 55,0.649,182200,0.923,0.623,0.369,-4.537,0.0348,108.217,0.517,42,1
1,2,0.964,Primer Dia,0.198,166901,0.125,0.92,0.112,-22.252,0.041,95.653,0.0388,61,0
1,2,0.136,Primitive Radio Gods,0.725,336800,0.614,0.792,0.062,-7.015,0.0409,95.039,0.429,56,0
1,18,0.935555556,Primitivo Y Su Combo,0.469,175672.2222,0.504,0.284576556,0.206366667,-7.325555556,0.069166667,113.3232222,0.696888889,0,7
1,100,0.103315168,Primus,0.5684,259515.5,0.82636,0.280515008,0.17649,-8.4492,0.094282,125.17754,0.56704,39.94,6
1,288,0.197358562,Prince,0.697475694,302769.1181,0.548179167,0.064799777,0.223452083,-12.37059028,0.074064236,119.6227847,0.625064583,40.67708333,1
1,2,0.975,Prince Albert Hunt's Texas Ramblers,0.473,175491,0.366,0.085,0.37,-10.968,0.035,131.434,0.8,6,2
1,10,0.32508,Prince Buster,0.7758,171117,0.591,0.122984376,0.24352,-9.6776,0.14604,132.4556,0.868,31.6,10
0,2,0.0982,Prince Charles And The City Beat Band,0.651,339480,0.947,4.85E-05,0.409,-7.052,0.0459,123.181,0.905,43,4
1,2,0.0173,Prince Dre,0.87,151000,0.563,0,0.119,-8.373,0.451,159.931,0.725,70,5
0,2,0.0202,Prince Far I,0.787,263639,0.542,0.0303,0.163,-9.345,0.256,147.074,0.777,37,10
0,2,0.527,Prince Jazzbo,0.675,205293,0.69,0.501,0.146,-9.019,0.345,74.053,0.79,33,11
1,2,0.029,Prince Mydas,0.778,226707,0.756,0.000277,0.0659,-7.323,0.0407,101.33,0.244,46,1
0,2,0.0427,Prince Rakeem,0.73,257728,0.729,0,0.173,-8.428,0.144,90.512,0.883,32,10
1,1,0.117,Prince Rick,0.729,273333,0.779,0,0.144,-5.408,0.0474,144.021,0.343,43,2
1,48,0.247904167,Prince Royce,0.7583125,223016,0.758145833,3.58E-05,0.112077083,-4.619729167,0.039883333,127.732375,0.8255625,60.70833333,9
0,2,0.387,Princess,0.746,215093,0.916,2.21E-06,0.081,-8.153,0.0441,104.076,0.633,40,6
1,2,0.0641,Princess Nokia,0.893,132453,0.579,0.000121,0.215,-8.995,0.113,133.018,0.611,76,9
0,2,0.0218,Priscila y Sus Balas De Plata,0.766,201427,0.668,0,0.0938,-8.057,0.0537,154.902,0.906,42,9
0,2,0.0246,Priscilla,0.54,290233,0.978,0.341,0.199,-6.858,0.0565,154.467,0.858,46,1
1,2,0.75,Priscilla Ahn,0.512,211240,0.248,2.96E-05,0.114,-10.359,0.0275,109.692,0.158,54,2
1,4,0.3665,Priscilla Block,0.538,183613,0.656,0,0.1345,-4.5265,0.03255,150.067,0.5495,66,4
0,14,0.489,Priscilla Chan,0.571,249211.4286,0.439857143,1.01E-05,0.171157143,-11.58357143,0.033557143,116.4795714,0.341857143,41,4
1,2,0.9875,Priscilla Gillette,0.262,184166.5,0.0686,0.00030863,0.108,-18.5495,0.03955,80.3065,0.181,0.5,5
1,2,0.677,Priscilla Lopez,0.839,158147,0.464,0,0.151,-6.676,0.0979,105.95,0.733,42,1
1,4,0.707,Prisma,0.659,209676,0.494,0,0.295,-7.768,0.0238,103.591,0.354,55,0
0,1,0.349,Pritha Mazumdar,0.792,422713,0.635,5.92E-06,0.324,-13.94,0.0863,122.004,0.648,52,7
1,1,0.965,Priti Coles,0.295,262440,0.12,0.821,0.223,-17.601,0.0472,152.712,0.177,49,0
1,2,0.236,Private Island,0.556,331904,0.574,0.000431,0.0989,-6.01,0.0313,122.054,0.227,49,4
0,6,0.993,Priya,0.705666667,198417.3333,0.172666667,0.468633333,0.179666667,-11.45333333,0.348666667,91.278,0.739,0,7
1,2,0.1,Prljavo Kazaliste,0.633,219453,0.956,0,0.0395,-4.962,0.0669,129.698,0.569,40,2
1,2,0.981,Pro Arte Orchestra,0.491,124867,0.311,0.0364,0.263,-16.122,0.0485,110.3,0.688,12,3
1,250,0.951096,Pro Arte Quartet,0.4432216,269697.128,0.1412776,0.201942312,0.1956664,-16.8542,0.0510408,112.103976,0.460368,0,0
1,2,0.000353,Pro-Pain,0.485,221707,0.956,0.0233,0.0699,-4.126,0.11,144.146,0.609,36,9
0,9,0.166417778,Problem,0.674555556,212990.2222,0.622666667,4.76E-06,0.150177778,-6.442555556,0.166455556,103.2265556,0.523555556,53.66666667,6
1,20,0.3909,Procol Harum,0.3354,248006.7,0.6487,0.099508681,0.14823,-7.847,0.04593,131.4795,0.5121,34.7,0
0,7,0.131271429,Prodigy,0.685857143,239152.2857,0.659142857,0.000121429,0.172871429,-7.799428571,0.367285714,127.8737143,0.597857143,43.42857143,11
0,2,0.0997,Proditjie,0.475,262178,0.87,0,0.2,-3.567,0.337,129.287,0.771,0,4
1,43,0.983744186,Prodromos Tsaousakis,0.556162791,195671.5349,0.369209302,0.277806544,0.180748837,-12.65123256,0.048539535,128.1097674,0.749976744,0,8
1,8,0.9915,Prodyut Narayan,0.35725,94013.25,0.10775,0.68425,0.182875,-18.2555,0.07775,67.5965,0.25875,0,5
1,6,0.934,Prof. Ramanand,0.332,185381,0.430666667,0.404896667,0.382066667,-11.076,0.11,97.18566667,0.425333333,0,1
1,10,0.5694,Professor Longhair,0.5824,186218.8,0.5738,0.05473658,0.224,-9.7068,0.03896,139.9648,0.8686,34.4,0
0,2,0.226,Profyle,0.694,297893,0.617,0,0.247,-3.559,0.049,114.064,0.305,34,10
0,2,0.0613,Project 46,0.413,258281,0.851,0.0167,0.107,-4.69,0.0605,127.875,0.171,47,3
0,2,0.000134,Project Alpha,0.655,215027,0.985,0.0959,0.0928,-8.78,0.0361,137.987,0.764,0,6
1,53,0.067981449,Project Pat,0.826735849,216431.0755,0.722566038,0.000699251,0.178416981,-6.46490566,0.182441509,135.1852453,0.595603774,44.09433962,7
1,2,0.28,Proleter,0.801,275751,0.546,0.929,0.141,-7.256,0.132,94,0.902,58,11
1,1,0.127,Promoting Sounds,0.719,219429,0.651,0,0.0763,-5.878,0.0274,104.956,0.288,72,7
1,6,0.0023466,Prong,0.610333333,262635.3333,0.785666667,0.134733333,0.122733333,-8.182,0.047266667,124.0193333,0.686,41.33333333,5
1,8,0.079235,Propaganda,0.6195,302883.5,0.72125,0.6055,0.214075,-12.6445,0.035175,128.08525,0.58625,42.75,0
1,12,0.006454667,Propagandhi,0.481666667,160495.6667,0.828833333,0.0013525,0.186683333,-5.965666667,0.0664,120.103,0.660333333,39.5,2
0,1,0.00261,Propellerheads,0.717,242533,0.829,0.0147,0.106,-5.432,0.0367,144.04,0.729,50,10
0,1,0.0329,Prophet Posse,0.78,286373,0.915,0.00302,0.0645,-5.446,0.178,140.204,0.63,35,4
1,4,0.3665,Prospect,0.6525,253000,0.7145,0,0.2275,-5.211,0.215,89.997,0.3465,37,2
0,2,2.93E-05,Protest The Hero,0.362,265409,0.76,0.0031,0.328,-10.179,0.0787,112.738,0.321,43,10
0,3,0.145646667,Protoje,0.820333333,186910.6667,0.737666667,0,0.060666667,-3.775,0.055266667,123.9966667,0.705666667,55.66666667,11
1,4,0.99,Provas Chandra Dey,0.4385,182933.5,0.259,0.8735,0.0958,-15.2765,0.0526,95.2715,0.3475,0,3
1,12,0.093613333,Proyecto Uno,0.8545,303813.3333,0.771,0.000281467,0.069366667,-10.33516667,0.075316667,129.3618333,0.7485,52,7
1,1,0.00454,Pruno,0.867,219733,0.671,1.78E-06,0.096,-4.87,0.169,105.027,0.228,44,9
1,2,0.0764,Prxxy,0.685,150758,0.487,0.911,0.108,-16.895,0.0816,77.507,0.539,69,7
1,4,0.1307,Pseudo Echo,0.6425,283928.5,0.805,0.0001752,0.309,-6.0975,0.0369,133.25,0.6995,34,9
1,1,4.59E-05,Psi Com,0.344,247640,0.906,0.000196,0.146,-5.169,0.048,160.57,0.608,26,0
1,10,0.5052,Psychic TV,0.5012,218079.2,0.42024,0.2991634,0.2065,-15.0296,0.05842,138.6692,0.5548,36.8,0
1,2,0.344,Psycho,0.701,310560,0.467,0,0.0516,-13.573,0.0502,138.272,0.187,50,9
0,2,0.215,Psycho Motion,0.679,459581,0.511,0.226,0.0753,-8.965,0.0467,93.975,0.244,0,0
1,2,0.000623,Psychonaut,0.813,522353,0.329,0.57,0.0728,-12.632,0.0775,136.008,0.143,0,0
1,2,0.00182,Psychostick,0.682,134560,0.657,0.011,0.626,-7.395,0.404,123.23,0.378,47,1
1,5,0.2482,Psycoprata,0.6942,187021.8,0.7854,1.69E-06,0.14542,-4.1164,0.3322,103.8494,0.8614,1,6
0,1,9.47E-05,Psymbionic,0.548,261401,0.731,0.0118,0.361,-6.287,0.0334,156.968,0.484,48,8
1,3,0.973,Pt. Amarnath,0.649666667,163464,0.237333333,0.00179,0.122933333,-7.353666667,0.174,83.43666667,0.684666667,0,3
1,2,0.981,Pt. Gobindram,0.602,208585,0.3,0.000297,0.249,-8.216,0.275,137.661,0.621,0,0
1,2,0.786,Pt.Nagarkar,0.606,265040,0.529,4.81E-06,0.305,-11.529,0.108,144.459,0.816,0,4
1,12,0.082676667,Public Announcement,0.744666667,283040,0.495,4.04E-06,0.138016667,-8.929333333,0.046816667,111.7601667,0.45015,39.5,10
0,4,0.9935,Public Domain,0.43475,124492,0.08182,0.4475,0.1156,-20.85075,0.0431,111.03725,0.255625,0,0
1,60,0.08654444,Public Enemy,0.719416667,247452.0833,0.738983333,0.005629493,0.262926667,-11.64356667,0.25506,108.1806,0.626416667,39.03333333,11
1,21,0.034821165,Public Image Ltd.,0.471285714,341153,0.703714286,0.193032368,0.265190476,-11.29604762,0.048280952,121.5912381,0.618619048,29.71428571,0
1,3,0.679666667,Pud Brown,0.628,184649.3333,0.477,0.5614,0.351566667,-12.357,0.057966667,124.0983333,0.696333333,4.333333333,6
1,22,0.042247936,Puddle Of Mudd,0.478,244618.1818,0.887181818,0,0.232854545,-4.080272727,0.0612,133.0624545,0.451272727,55.45454545,6
0,4,0.3335,Puerto Rican Power,0.6795,251253,0.8735,1.88E-06,0.035,-8.7545,0.04255,140.56,0.9185,64,5
1,18,0.053324444,Pulp,0.404888889,278164.4444,0.725666667,0.00221116,0.160144444,-8.041222222,0.045366667,127.5938889,0.373666667,54.77777778,7
0,2,0.00054,Pulse Ultra,0.277,234600,0.921,3.34E-06,0.121,-4.99,0.116,122.554,0.403,46,2
0,1,0.583,Pumpkinhead,0.686,288667,0.631,0,0.329,-7.458,0.386,86.276,0.65,47,4
0,3,0.339,Punch,0.466666667,241231.6667,0.632666667,0,0.151,-5.103666667,0.176266667,80.93666667,0.355666667,61,0
1,4,0.711,Punch Brothers,0.6535,267933,0.336,0.051724,0.12045,-12.9015,0.0306,108.995,0.387,48,7
1,1,0.069,Punchline,0.926,257493,0.532,0,0.0619,-12.841,0.291,93.352,0.873,41,6
0,2,0.0071,Punkin Machine,0.975,338844,0.57,0.28,0.072,-10.604,0.0481,126.908,0.968,42,6
1,6,0.995666667,Punnamoyee Dasi,0.426333333,185435.3333,0.071633333,0.833666667,0.165,-15.98266667,0.087,76.77433333,0.441,0,4
1,2,0.971,Purba Dam,0.245,283821,0.239,0.00515,0.0798,-11.221,0.0302,85.634,0.335,0,8
1,32,0.40687125,Pure Prairie League,0.4521875,232003.375,0.419,0.000741016,0.096625,-14.5991875,0.0380625,122.714625,0.525125,32.4375,9
1,1,0.000554,Puri,0.899,111852,0.528,0.0101,0.105,-5.442,0.181,100.037,0.456,78,9
1,10,0.1588,Purity Ring,0.6508,208608,0.753,0.002784336,0.2968,-5.8548,0.07468,138.8068,0.3034,52,5
1,6,0.995666667,Purnakumari Dasi,0.417666667,188448.6667,0.188333333,0.575666667,0.271,-11.77533333,0.051833333,131.1563333,0.427,0,4
0,1,0.995,Purnima Chatterjee,0.689,209746,0.211,0.593,0.143,-10.885,0.453,64.103,0.781,0,3
0,2,0.989,Purshottam,0.367,193486,0.262,1.21E-05,0.452,-10.532,0.0818,176.206,0.42,0,7
1,2,0.000492,Pursuit Of Happiness,0.582,269973,0.672,0.3,0.0839,-11.219,0.0336,135.795,0.81,41,9
0,2,0.971,Purushottam Upadhyay,0.281,193827,0.377,0.616,0.18,-12.106,0.0352,119.704,0.504,0,1
0,16,0.262355,Puscifer,0.593625,242736.5,0.63175,0.115267814,0.1414625,-7.587125,0.0709875,138.55425,0.4290375,47,4
0,29,0.115513793,Pusha T,0.644965517,267407.6207,0.653448276,0.001466915,0.250627586,-5.445103448,0.246275862,121.4616552,0.459655172,57.5862069,6
0,1,0.549,Pusher,0.79,175266,0.939,0.218,0.636,-1.802,0.0571,102.044,0.403,58,6
1,6,0.994666667,Pushpa,0.638666667,191730,0.208333333,0.842,0.139333333,-12.48633333,0.1221,95.436,0.684333333,0,4
1,4,0.9915,Pushpa Chopra,0.793,185740,0.2785,0.0014319,0.1325,-11.375,0.06595,114.4495,0.9315,0,7
1,10,0.9718,Pushpa Hans,0.466,215759.2,0.291,0.201659966,0.3112,-13.5828,0.10426,129.9088,0.6746,0,6
1,2,0.995,Pushpavalli,0.752,163747,0.335,0.939,0.256,-9.678,0.0801,82.041,0.786,0,11
