index,mode,count,acousticness,artists,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity
8441,1,2,0.98,Sophie Hutchings,0.329,329107,0.203,0.908,0.117,-17.049,0.0345,103.77,0.0422,54
8442,1,2,0.65,Sopwith Camel,0.688,154813,0.243,0,0.226,-19.284,0.0909,136.686,0.732,19
8443,1,2,0.762,Soraya,0.863,247467,0.412,0.00245,0.337,-11.527,0.0348,118.033,0.805,57
8444,0,2,0.423,Sosa Geek,0.543,204805,0.766,0,0.155,-3.387,0.343,106.869,0.729,68
8445,1,2,0.0263,Sosamann,0.785,216961,0.44,2.03E-06,0.122,-6.566,0.0401,118.089,0.22,58
8446,0,2,0.267,Soudiere,0.724,144000,0.68,5.41E-06,0.118,-8.04,0.244,79.997,0.247,66
8447,1,14,0.191511429,Soul Coughing,0.634714286,234880.1429,0.586,0.058451429,0.103285714,-10.95628571,0.082371429,107.2785714,0.517285714,40.57142857
8448,1,9,0.061866667,Soul II Soul,0.730222222,240863.7778,0.510444444,0.035210111,0.058344444,-12.91088889,0.142266667,98.06188889,0.589888889,44.77777778
8449,0,2,0.173,SoulChef,0.823,189427,0.818,0.0136,0.21,-4.396,0.18,92.973,0.844,62
8450,1,8,0.004566,Soulfly,0.52925,260070,0.952,0.16009465,0.19975,-4.41725,0.1294,109.85675,0.305,46.75
8451,1,1,0.0025,Soulive,0.666,376547,0.448,0.0284,0.161,-9.266,0.0393,120.005,0.227,42
8452,0,2,0.548,Soulja Slim,0.713,248200,0.734,0,0.0687,-4.894,0.325,172.872,0.89,64
8453,0,2,0.000362,Soulsearcher,0.747,412973,0.973,0.565,0.308,-6.415,0.037,128.127,0.983,53
8454,0,2,0.177,Soulwax,0.604,323853,0.952,0.881,0.0874,-3.423,0.0373,112.844,0.505,41
8455,1,2,0.908,Sound Carrie,0,158984,0.417,0.973,0.0953,-51.08,0,0,0,62
8456,1,116,0.018214244,Soundgarden,0.371810345,283736.8621,0.821068966,0.134068042,0.180312069,-6.988862069,0.051272414,128.672569,0.398810345,41.96551724
8457,0,2,9.38E-05,Soundprank,0.312,58156,0.846,0.916,0.508,-10.48,0.0355,131.965,0.683,3
8458,1,4,0.0101242,"Sounds Of Nature : Thunderstorm, Rain",0.1496,927886,0.8625,0.8565,0.418,-25.947,0.1182,132.205,0.02815,60
8459,0,2,0.975,Sounds for Life,0.153,4270034,0.0792,1,0.113,-23.962,0.125,132.904,0.000537,42
8460,1,2,0.0132,Sounds of Nature Relaxation,0,360072,0.53,0.84,0.491,-19.052,0,0,0,47
8461,1,2,0.533,Sourakata Koit,0.521,237133,0.0995,0.0452,0.0751,-25.416,0.0442,72.499,0.488,31
8462,1,9,0.392777778,South Border,0.515222222,346545.6667,0.334666667,3.69E-06,0.190777778,-10.12466667,0.032666667,102.5313333,0.28,58.44444444
8463,0,111,0.10509382,South Park Mexican,0.747585586,289215.955,0.626423423,0.016780106,0.167620721,-6.384702703,0.147712613,113.5183063,0.460464865,44.09009009
8464,1,14,0.371585714,Southside Johnny And The Asbury Jukes,0.506428571,283297.2857,0.610714286,0.00944595,0.244171429,-9.903428571,0.044457143,127.5835714,0.761285714,31.42857143
8465,0,6,0.037633333,Space,0.670333333,316275.6667,0.772333333,0.180466667,0.093166667,-7.074333333,0.04,119.9186667,0.611666667,42.33333333
8466,1,1,0.0574,Space Jesus,0.732,246967,0.726,0.00829,0.382,-8.074,0.261,172.039,0.45,55
8467,1,2,0.083,Spacehog,0.269,299507,0.895,0.00266,0.153,-6.382,0.118,168.479,0.16,62
8468,1,24,0.3115,Spandau Ballet,0.701166667,298392.25,0.7035,0.200075387,0.118433333,-7.2995,0.04445,121.5580833,0.60525,47.16666667
8469,0,2,0.00416,Spank Rock,0.692,225520,0.787,0.000201,0.264,-7.812,0.0522,133.957,0.609,43
8470,0,2,0.186,Spark Master Tape,0.822,230878,0.471,0,0.215,-7.303,0.193,135.07,0.512,67
8471,0,1,0.618,Sparkle,0.8,317080,0.322,0,0.0822,-8.416,0.0544,110.256,0.422,39
8472,0,6,0.314966667,Sparklehorse,0.548666667,199142,0.516666667,0.416733333,0.387666667,-12.48133333,0.0314,94.01366667,0.3499,47.33333333
8473,1,39,0.191169744,Sparks,0.558102564,237178.8718,0.747307692,0.0464132,0.186705128,-8.656051282,0.070141026,121.1868462,0.673128205,31.53846154
8474,1,2,0.00423,Sparta,0.515,184613,0.801,9.99E-06,0.177,-3.905,0.0334,107.66,0.758,39
8475,1,8,0.148625,Spawnbreezie,0.729,229644.75,0.47975,0,0.106625,-8.36775,0.141475,109.3305,0.657,52
8476,1,2,0.105,Special Consensus,0.602,179293,0.813,0.000201,0.158,-5.947,0.0308,139.455,0.764,36
8477,1,2,0.293,Special EFX,0.638,313067,0.583,0.954,0.0507,-11.927,0.0326,166.158,0.528,29
8478,1,2,0.00841,Specimen,0.451,293360,0.523,0.000644,0.0774,-8.679,0.0521,117.515,0.511,38
8479,1,2,0.0646,Speedy,0.813,131773,0.762,2.75E-05,0.136,-8.167,0.0409,109.737,0.82,41
8480,1,1,0.947,Spencer Brewer,0.47,247960,0.157,0.962,0.0988,-15.989,0.0287,92.334,0.317,26
8481,0,2,0.0382,Spice,0.812,153213,0.694,0,0.104,-3.913,0.331,90.127,0.861,60
8482,1,40,0.1073915,Spice Girls,0.65355,242196.8,0.76825,0.088086304,0.16743,-6.68485,0.04656,118.82385,0.6917,53.8
8483,1,4,0.0017103,Spiderbait,0.4725,158633,0.802,0.4045,0.1595,-6.6585,0.06335,108.463,0.328,57
8484,0,3,0.323,Spillage Village,0.779,231020.3333,0.465666667,1.20E-05,0.1247,-10.96966667,0.343666667,107.4866667,0.518,58.33333333
8485,1,12,0.221456667,Spinal Tap,0.527833333,209066.6667,0.619833333,0.005784733,0.1973,-12.05066667,0.051266667,115.9336667,0.608833333,32.5
8486,1,6,3.00E-05,Spineshank,0.542333333,199004.3333,0.916666667,0.001317653,0.110133333,-4.263333333,0.054666667,132.237,0.438333333,48.33333333
8487,1,2,0.327,Spiral Starecase,0.681,169467,0.527,0,0.0889,-12.307,0.0356,141.782,0.842,46
8488,1,28,0.288342143,Spirit,0.442357143,232415.0714,0.458142857,0.079426,0.300571429,-11.979,0.037014286,109.4644286,0.501678571,29.85714286
8489,1,2,0.13,Spirit Of The West,0.537,276173,0.734,0,0.14,-12.042,0.043,132.879,0.837,52
8490,1,10,0.30196,Spiritualized,0.2828,367581.4,0.5166,0.4203256,0.2996,-10.9096,0.03776,135.3288,0.19836,46
8491,1,2,0.334,SpizzEnergi,0.243,137360,0.74,0,0.532,-9.599,0.0438,204.674,0.666,32
8492,1,10,0.15396,Split Enz,0.5884,225597.4,0.4934,0.00054616,0.2066,-13.4882,0.03444,114.875,0.6764,34
8493,0,2,0.000189,Spoken,0.511,216600,0.884,0,0.0899,-5.212,0.0412,106.059,0.495,55
8494,1,14,0.009138829,Sponge,0.429714286,216087.5714,0.808714286,0.2728895,0.2262,-8.071428571,0.036028571,108.1281429,0.472285714,46.85714286
8495,1,24,0.1617175,Spoon,0.724666667,208880.0833,0.6445,0.013738062,0.217483333,-6.635083333,0.034966667,121.0983333,0.761583333,48.33333333
8496,0,2,0.162,Sports,0.659,172507,0.594,0.846,0.632,-8.494,0.0261,100.033,0.851,60
8497,1,2,0.145,Spose,0.636,249160,0.774,0,0.633,-5.474,0.344,92.429,0.774,48
8498,1,64,0.075768656,Springtoifel,0.37884375,204753.625,0.85534375,0.074783781,0.282196875,-7.03875,0.09130625,145.791,0.5675,0.78125
8499,1,22,0.3955,Spyro Gyra,0.587636364,283106.8182,0.637727273,0.549590909,0.1174,-10.55836364,0.044445455,102.7330909,0.663636364,26.36363636
8500,1,4,0.5123,Squarepusher,0.423,238153,0.4815,0.895,0.08945,-12.592,0.04385,125.77,0.3188,45.5
8501,1,48,0.133997917,Squeeze,0.62425,228137.875,0.649041667,0.011998709,0.1585375,-11.582625,0.044116667,130.3132917,0.792083333,37.54166667
8502,1,2,0.929,Srikrishna,0.631,181440,0.168,4.52E-06,0.12,-13.792,0.0378,102.016,0.513,0
8503,1,6,0.595333333,Srinivas,0.66,307039.6667,0.383666667,8.27E-05,0.166766667,-10.772,0.2042,113.241,0.569333333,23.33333333
8504,1,2,0.827,St. John's Children's Choir,0.783,93533,0.312,0,0.133,-13.529,0.0354,128.518,0.967,42
8505,1,8,0.768,St. Louis Jesuits,0.346625,203351.75,0.199125,2.95E-05,0.148625,-16.240125,0.0293375,104.0065,0.491625,27.125
8506,1,6,0.011413333,St. Lucia,0.548666667,287684.3333,0.969666667,0.000524667,0.313666667,-4.840333333,0.087433333,103.0226667,0.614666667,54.33333333
8507,1,6,0.02331,St. Lunatics,0.715333333,328583,0.581333333,1.56E-05,0.510666667,-6.169333333,0.173066667,122.0303333,0.429,39
8508,1,8,0.215025,St. Paul & The Broken Bones,0.55875,226586.75,0.70725,0.12805,0.1382,-5.371,0.036,120.91,0.59425,57
8509,0,1,0.979,St. Petersburg State Symphony Orchestra,0.1,296373,0.0656,0.788,0.124,-23.678,0.0508,73.959,0.037,41
8510,0,6,0.353166667,St. Vincent,0.473666667,227595.6667,0.547,0.185833333,0.2862,-10.55266667,0.0562,141.5746667,0.328333333,58.33333333
8511,1,83,0.976771084,Staatskapelle Berlin,0.325457831,373091.3735,0.205663855,0.460299234,0.25946988,-15.88443373,0.100366265,89.51216867,0.223774699,1.626506024
8512,1,12,0.0005152,Stabbing Westward,0.457333333,251600,0.7525,0.087995,0.2395,-7.874833333,0.042216667,120.3976667,0.196433333,43.16666667
8513,0,4,0.0695,Stacey Q,0.808,244886.5,0.4895,0.000294,0.07685,-11.0235,0.03255,131.842,0.7885,43
8514,0,2,0.0423,Stacy Barthe,0.597,238333,0.755,0,0.582,-2.209,0.052,89.146,0.0467,63
8515,1,2,0.052,Stagedive Live,0.527,214528,0.701,0.0486,0.11,-8.254,0.04,174.055,0.346,11
8516,1,70,0.082481034,Staind,0.458685714,258860.4857,0.704934286,0.079467366,0.176591429,-5.398542857,0.056908571,123.3245714,0.276208571,45.48571429
8517,1,2,0.255,Stampeders,0.696,207427,0.736,0,0.117,-7.283,0.048,88.133,0.917,53
8518,1,303,0.872026403,Stan Getz,0.506085809,315745.2574,0.242446205,0.308607563,0.15840396,-16.62658086,0.047823762,114.6371518,0.524405611,21.08250825
8519,1,159,0.801767296,Stan Kenton,0.388698113,204021.7107,0.330145283,0.432041995,0.144406289,-11.50825157,0.047066038,108.0531006,0.337935849,5.289308176
8520,0,6,0.769666667,Stan Levey,0.488666667,255241.6667,0.229466667,0.252688033,0.146666667,-16.54933333,0.039333333,124.3973333,0.434,9
8521,1,26,0.668153846,Stan Rogers,0.569153846,236000,0.502615385,0.000768418,0.3551,-9.740923077,0.158007692,124.8680769,0.674230769,32.53846154
8522,1,2,0.99,Stanislav Bunin,0.237,397307,0.0142,0.839,0.0869,-32.516,0.0432,68.087,0.0543,41
8523,1,21,0.182945714,Stanley Clarke,0.590190476,306839.2857,0.564857143,0.498293524,0.139285714,-13.17257143,0.055009524,123.7900476,0.692190476,31.42857143
8524,1,7,0.882571429,Stanley Holloway,0.643,235903,0.432142857,0.004283734,0.312714286,-11.64371429,0.093428571,121.151,0.801,18.57142857
8525,0,33,0.689363636,Stanley Turrentine,0.508424242,325428.7879,0.372939394,0.151189933,0.156921212,-13.77387879,0.041018182,112.0358182,0.53269697,24.78787879
8526,1,1,0.182,Stanton Moore,0.666,299800,0.626,0.873,0.0748,-8.735,0.0399,100.62,0.96,40
8527,0,1,0.0156,Star Party,0.515,180800,0.745,0.00787,0.485,-5.359,0.0394,150.134,0.0687,61
8528,1,4,0.2165,Starbomb,0.6615,159274.5,0.7675,0,0.1895,-5.3225,0.1885,119.9755,0.651,50
8529,1,2,0.468,Starbuck,0.671,221067,0.778,7.52E-05,0.115,-8.11,0.0273,120.397,0.853,49
8530,1,2,0.0064,Starcastle,0.359,626933,0.699,0.222,0.117,-11.195,0.0402,148.092,0.514,26
8531,0,4,0.07195,Stargard,0.8115,253620,0.7515,0.06175,0.0337,-12.6275,0.04195,113.837,0.955,34
8532,0,1,0.000538,Starkillers,0.64,368000,0.792,0.604,0.0745,-4.875,0.0419,128.001,0.383,50
8533,1,1,0.0604,Starley,0.67,222041,0.838,0.000611,0.159,-4.031,0.0362,104.998,0.717,64
8534,1,4,0.0961,Starpoint,0.7805,300100,0.7595,0.002915,0.04355,-9.054,0.0582,115.284,0.9145,39
8535,1,6,0.287893333,Stars,0.432333333,291417.6667,0.448666667,0.021290333,0.162433333,-7.948,0.0276,101.9953333,0.347666667,45
8536,1,4,0.9725,Stars Of The Lid,0.10495,298593.5,0.07915,0.908,0.084,-24.942,0.04545,103.931,0.0322,47
8537,0,2,0.215,Starsailor,0.328,269973,0.337,9.64E-05,0.117,-11.001,0.0279,140.594,0.206,35
8538,1,16,0.16537625,Starship,0.61175,270644.875,0.810875,0.006090971,0.116275,-6.34775,0.040625,114.267375,0.57,48.375
8539,1,6,0.214541,State Champs,0.449666667,218162,0.788666667,0,0.060766667,-4.951666667,0.072366667,148.7573333,0.532333333,53
8540,1,2,0.501,State Radio,0.55,253040,0.542,0,0.345,-7.017,0.0581,173.896,0.641,48
8541,0,2,0.354,Stateless,0.699,313800,0.463,0.00306,0.073,-7.212,0.0432,139.952,0.356,57
8542,1,5,0.05478,Static Major,0.8018,297378.4,0.429,0.002944,0.1328,-10.1586,0.10468,146.8528,0.432,63.8
8543,1,40,0.00158476,Static-X,0.53255,195295.35,0.9676,0.068828921,0.236725,-3.9005,0.083955,133.62915,0.449055,45.15
8544,1,8,0.251175,Status Quo,0.4085,208239.75,0.679,0.16463995,0.186525,-6.793,0.0344,140.7305,0.66375,41.5
8545,0,1,0.0767,StayLoose,0.611,204827,0.562,3.23E-06,0.118,-7.849,0.0874,74.994,0.318,64
8546,0,5,0.705,StaySolidRocky,0.7336,147774.6,0.423,0,0.11436,-9.9634,0.09004,130.0438,0.6158,79
8547,1,4,0.8035,Steam Powered Giraffe,0.4095,280989,0.4215,5.70E-07,0.243,-9.2855,0.0374,102.525,0.4355,49.5
8548,1,2,0.084,Steamhammer,0.448,295213,0.605,0.00656,0.1,-9.105,0.054,129.345,0.52,34
8549,0,58,0.068832759,Steel Pulse,0.788,267142.4828,0.554586207,0.000132136,0.219055172,-10.57806897,0.126206897,122.8522414,0.854793103,33.96551724
8550,1,200,0.3127272,Steely Dan,0.67243,273035,0.52431,0.020160138,0.146809,-11.67702,0.042006,116.14713,0.70826,39.74
8551,0,256,0.391992187,Stefan Kaminski,0.68128125,456758.4375,0.333460937,1.28E-05,0.271315625,-15.543,0.94621875,106.4564766,0.523214063,16.8203125
8552,1,2,0.994,Stefan Veselka,0.331,191760,0.0118,0.905,0.0762,-29.056,0.037,65.591,0.0577,52
8553,1,3,0.990666667,Stefan Wolpe,0.407333333,485147.3333,0.187666667,0.488666667,0.109,-17.017,0.069466667,76.47766667,0.219666667,0
8554,1,9,0.550333333,Stefanie Sun,0.473111111,277555.6667,0.432111111,8.93E-06,0.232222222,-8.249222222,0.0376,132.1521111,0.274333333,55.55555556
8555,1,6,0.367433333,Steffany Gretzinger,0.375,485431,0.362,3.27E-06,0.102966667,-10.59533333,0.032666667,133.308,0.227566667,62.66666667
8556,1,2,0.691,Stein Ingebrigtsen,0.369,213187,0.505,0.00026,0.0954,-10.199,0.0771,204.212,0.79,30
8557,1,4,0.989,Stelios Keromitis,0.534,194827,0.38,0.001199,0.192,-12.7125,0.03835,132.8165,0.5705,0
8558,1,161,0.981503106,Stellakis Perpiniadis,0.505378882,184972.5031,0.365335404,0.399967027,0.214501863,-11.70851553,0.049698758,116.2283416,0.739322981,0.01863354
8559,0,2,0.0947,Stellar,0.712,166356,0.568,0,0.169,-7.864,0.0546,130.019,0.46,78
8560,1,2,0.000407,Step By Step,0.587,293813,0.857,0.000942,0.0421,-9.053,0.0631,137.641,0.749,27
8561,1,2,0.993,Stephan Moccio,0.458,171213,0.00701,0.948,0.102,-34.755,0.0438,118.444,0.0939,70
8562,1,5,0.8384,Stephanie D'Abruzzo,0.6036,236528,0.2634,0.0001816,0.1522,-10.1564,0.24434,127.6156,0.4676,43
8563,1,16,0.3526,Stephanie Mills,0.614875,313589.8125,0.5381875,0.002051151,0.11155,-10.81725,0.064625,127.9349375,0.58725,34.875
8564,0,4,0.459,Stephen,0.323,270511,0.558,2.81E-06,0.676,-5.292,0.337,73.552,0.199,64.5
8565,1,7,0.880714286,Stephen Cleobury,0.203485714,191965.8571,0.11002,0.569914286,0.1534,-25.267,0.040242857,89.32814286,0.169728571,44.85714286
8566,1,4,0.9815,Stephen Hough,0.2003,211586.5,0.0145,0.929,0.0912,-33.039,0.04305,77.825,0.05155,42.5
8567,1,4,0.9955,Stephen Kovacevich,0.4045,264220,0.008985,0.93,0.0838,-33.649,0.0497,126.878,0.2348,40
8568,0,25,0.05908776,Stephen Marley,0.74876,262964.28,0.67352,1.55E-05,0.169884,-6.15616,0.136416,131.59108,0.75776,42.68
8569,1,47,0.84993617,Stephen Sondheim,0.452510638,244410.5106,0.343234043,0.008724348,0.291961702,-13.09446809,0.099068085,107.2302128,0.386017021,26
8570,1,88,0.229675023,Stephen Stills,0.515409091,231817.2045,0.588136364,0.060102625,0.203134091,-11.17875,0.050902273,119.8787955,0.525409091,29.68181818
8571,1,80,0.2255235,Steppenwolf,0.4949625,251400.55,0.600525,0.12100989,0.2197,-13.2301375,0.0461575,124.472975,0.6547875,29.3625
8572,1,8,0.0386375,Steps,0.64675,222326.75,0.875,0.154003022,0.17585,-5.34825,0.032825,126.533,0.69725,51.5
8573,1,6,0.0672,Stereo MC's,0.734666667,270800,0.725333333,0.226583333,0.093366667,-13.424,0.048933333,111.2033333,0.779333333,40
8574,0,2,0.125,Stereo Outdoor Sampling,0.166,120083,0.00133,0.846,0.233,-23.291,0.215,119.669,0.0218,72
8575,1,2,0.00759,Stereo Total,0.527,132973,0.701,0,0.0646,-8.704,0.0412,163.269,0.696,46
8576,0,28,0.135130064,Stereolab,0.538928571,306541.7143,0.633642857,0.3898505,0.1307,-9.448928571,0.042335714,134.3129286,0.725142857,42.71428571
8577,1,8,0.09815,Stereophonics,0.45925,263207,0.78375,0.00198025,0.218525,-4.57275,0.043825,120.846,0.3725,64.75
8578,1,2,0.26,Stereopony,0.653,213827,0.878,0.001,0.114,-3.292,0.0323,140.033,0.793,38
8579,1,2,0.000254,Steriogram,0.548,133400,0.935,0,0.422,-2.112,0.0775,141.118,0.593,49
8580,0,6,0.006143667,Stetsasonic,0.885333333,296506.3333,0.831333333,0.000441433,0.109666667,-5.959666667,0.148666667,103.3363333,0.624666667,33.66666667
8581,0,4,0.1299175,Steve Angello,0.63025,252014.75,0.75675,0.00479,0.1306,-6.7015,0.13075,127.51525,0.61175,52.75
8582,1,4,0.016505,Steve Arrington,0.695,301680,0.697,0.00241,0.3338,-11.154,0.0452,114.8925,0.686,35.5
8583,1,2,0.201,Steve Azar,0.497,196952,0.717,0,0.0458,-4.224,0.0303,168.999,0.771,50
8584,1,4,0.161,Steve Camp,0.5265,261067,0.5705,0,0.1525,-11.2525,0.028,104.5395,0.383,25
8585,0,4,0.597,Steve Cole,0.6625,285566.5,0.5005,0.803,0.07655,-8.8875,0.03295,129.9475,0.488,44.5
8586,1,2,0.21375,Steve Cropper,0.5645,329633,0.342,0.505,0.15725,-18.279,0.0399,134.529,0.8465,25
8587,1,53,0.211228981,Steve Earle,0.548,218261.6415,0.578132075,0.035031635,0.140281132,-12.53833962,0.038358491,142.4152642,0.684207547,38.11320755
8588,1,2,0.1104,Steve Ferrone,0.5125,240860,0.549,0.11034,0.0784,-12.4055,0.1087,163.6625,0.8105,23
8589,1,4,0.1674,Steve Goodman,0.586,201126.5,0.699,0,0.3435,-7.609,0.037,94.2865,0.804,39
8590,1,6,0.21896,Steve Hackett,0.243,309449,0.582333333,0.34758,0.211833333,-9.136,0.041666667,100.2676667,0.108166667,37
8591,1,4,0.34303,Steve Harley & Cockney Rebel,0.4115,329933,0.528,0.0018735,0.077,-11.2445,0.03425,140.743,0.4915,55
8592,1,2,0.0731,Steve Howe,0.438,273293,0.908,0.503,0.342,-7.271,0.0832,85.134,0.641,34
8593,1,2,0.618,Steve Kazee,0.272,305893,0.281,0,0.111,-8.131,0.0307,138.856,0.152,64
8594,1,21,0.272688571,Steve Lacy,0.594380952,238960.1429,0.576571429,0.03629961,0.147090476,-8.209761905,0.099185714,128.9952381,0.582333333,56
8595,1,9,0.471888889,Steve Lawrence,0.401666667,146029.6667,0.395111111,0.00231709,0.361111111,-11.60444444,0.0314,109.6097778,0.584111111,30.11111111
8596,1,2,0.361,Steve Martin and The Toot Uncommons,0.67,130253,0.698,0,0.459,-13.009,0.136,125.144,0.935,44
8597,1,1,0.957,Steve Morse,0.544,234213,0.185,0.938,0.0681,-23.025,0.042,160.017,0.755,29
8598,1,2,0.000119,Steve Ouimette,0.286,376373,0.928,0.128,0.0971,-5.015,0.0756,147.868,0.411,52
8599,1,1,0.889,Steve Reich,0.398,538800,0.373,0.193,0.121,-14.065,0.0524,106.688,0.61,49
8600,1,4,0.009945,Steve Stevens,0.4675,300146.5,0.769,0.310735,0.2285,-9.644,0.0422,95.5185,0.1925,46
8601,1,8,0.766,Steve Tyrell,0.52875,205933.5,0.31975,0.000457095,0.12125,-10.15625,0.03045,93.213,0.236,55.25
8602,1,28,0.27675,Steve Wariner,0.642928571,218013.2143,0.359142857,2.51E-05,0.114492857,-14.75428571,0.028342857,110.5352143,0.576357143,33
8603,1,6,0.591333333,Steve Young,0.475,220715.6667,0.290333333,6.07E-05,0.154233333,-12.73966667,0.026566667,94.00366667,0.282333333,25.33333333
8604,1,14,0.427928571,Steven Curtis Chapman,0.508714286,282173.7143,0.534714286,5.78E-06,0.249228571,-10.85,0.032657143,106.7508571,0.455,42.57142857
8605,1,2,0.985,Steven Isserlis,0.2373,262020,0.0663,0.9045,0.09825,-29.297,0.04215,118.088,0.2592,48
8606,1,4,0.0964,Steven Tyler,0.453,213100,0.7895,5.75E-05,0.186,-5.1795,0.13495,127.8475,0.4655,46
8607,1,2,0.0218,Steven Wilson,0.349,279773,0.49,0.00414,0.0364,-14.994,0.0343,154.449,0.566,26
8608,1,20,0.30358,Stevie B,0.636,282125.4,0.5884,0.013728558,0.13961,-10.312,0.04749,118.2781,0.55384,44.1
8609,1,124,0.203881065,Stevie Nicks,0.563645161,268658.8065,0.660209677,0.007945748,0.281160484,-9.10191129,0.036893548,121.3768145,0.512459677,42.7016129
8610,0,5,0.08704,Stevie Stone,0.7672,209039.8,0.7134,0,0.199,-6.1644,0.14564,98.4994,0.4346,50.8
8611,1,2,0.0369,Stevie Wright,0.481,240000,0.95,0.000212,0.373,-3.923,0.112,89.866,0.786,55
8612,0,2,0.00293,Sticky Fingaz,0.806,218840,0.905,0,0.23,-3.119,0.299,89.982,0.729,53
8613,1,2,0.0108,Stiff Dylans,0.345,226560,0.989,0,0.0859,-2.9,0.125,169.87,0.31,54
8614,1,1,0.331,Stig Anderson,0.769,200640,0.874,0.00232,0.123,-5.935,0.0439,136.064,0.883,37
8615,1,2,0.000116,Still Water,0.577,189093,0.812,0.000255,0.065,-6.075,0.0536,128.81,0.735,40
8616,1,2,0.569,Stina Nordenstam,0.595,219413,0.228,0.000972,0.186,-14.072,0.0377,114.788,0.22,39
8617,0,91,0.346036703,Sting,0.586054945,273794.956,0.492410989,0.050292115,0.146035165,-13.5843956,0.040396703,112.0117473,0.536791209,44.84615385
8618,1,2,0.0966,Stitches,0.778,164592,0.917,0,0.119,-5.269,0.214,99.97,0.358,57
8619,1,4,0.675,Stockard Channing,0.492,121893.5,0.338,4.86E-06,0.106,-13.426,0.059,142.7235,0.485,56.5
8620,1,8,0.56225,Stompin' Tom Connors,0.633,140293.25,0.51925,0.00079,0.302125,-13.15425,0.0602,110.19925,0.94575,37.25
8621,1,32,0.126315663,Stone Sour,0.4640625,259261.6875,0.7313125,0.02143918,0.29298125,-5.4075,0.050925,128.7014375,0.3853125,55.9375
8622,1,2,0.00818,StoneBridge,0.881,282213,0.694,0.000134,0.256,-12.799,0.0968,116.474,0.74,30
8623,1,6,0.1421,Stoney LaRue,0.565333333,275542.3333,0.591,0.000593633,0.674666667,-7.422,0.029866667,95.789,0.368666667,50
8624,0,2,0.101,Stories,0.697,235800,0.498,0.00082,0.13,-9.147,0.0419,103.77,0.85,41
8625,1,3,0.243666667,Storm,0.747,317955.6667,0.796666667,1.03E-06,0.193333333,-4.653333333,0.244,115.1613333,0.627666667,55
8626,0,5,0.131676,Stormzy,0.7962,203799.8,0.797,1.04E-06,0.3886,-4.8816,0.1304,127.2368,0.4946,69.2
8627,1,2,0.00413,Strafe,0.803,585453,0.569,0.0481,0.0545,-11.711,0.0588,111.703,0.393,40
8628,1,2,0.307,Strangefolk,0.623,267427,0.744,0.000437,0.278,-8.01,0.035,123.339,0.61,40
8629,1,4,2.38E-06,Strapping Young Lad,0.2645,315173.5,0.9735,0.10435,0.431,-6.6425,0.1845,153.3815,0.167,46.5
8630,1,2,0.00281,Strata,0.503,216987,0.921,0,0.46,-2.679,0.0755,155.116,0.708,42
8631,1,118,0.977652542,Stratos Pagioumtzis,0.588415254,187520.4576,0.340305085,0.460429719,0.169242373,-13.10916949,0.054762712,117.4692288,0.713728814,0.016949153
8632,0,2,0.000153,Stratovarius,0.388,340240,0.988,0.335,0.0544,-7.285,0.0619,149.833,0.366,37
8633,1,20,0.140291,Strawberry Switchblade,0.6311,226182.3,0.6103,0.055736418,0.21521,-9.1067,0.04161,115.7797,0.6742,30.2
8634,1,6,0.235206667,Strawbs,0.452666667,318955.6667,0.636666667,0.129867,0.182333333,-8.392666667,0.030433333,106.81,0.642,37.66666667
8635,1,6,0.057956667,Stray Kids,0.690666667,188275.3333,0.864,0,0.294,-3.525,0.1436,130.3556667,0.546,75.66666667
8636,1,2,0.0361,Street Money Boochie,0.969,198095,0.491,0,0.118,-9.859,0.233,126.048,0.768,59
8637,1,6,0.02315,Streetheart,0.618666667,305450,0.748,0.054843333,0.0945,-8.385,0.033833333,114.2996667,0.715,37.33333333
8638,1,6,0.037306667,Streetlife,0.693,249475.6667,0.601333333,9.53E-06,0.406333333,-10.18166667,0.320666667,124.1186667,0.542333333,40
8639,0,26,0.965307692,Streich,0.232461538,220451.3077,0.155984615,0.131113462,0.505846154,-23.24561538,0.063938462,96.33823077,0.141,0
8640,0,2,0.123,Strobetech,0.765,408823,0.465,0.846,0.0749,-11.692,0.0694,128.053,0.0409,0
8641,0,15,0.089832,Stromae,0.6902,206411.5333,0.7294,0.00162174,0.183626667,-8.051666667,0.136613333,117.0091333,0.5888,50.4
8642,1,2,0.261,Struggle,0.701,209969,0.717,0,0.166,-5.66,0.0508,87.978,0.529,59
8643,1,6,6.64E-05,Strung Out,0.380666667,203426.6667,0.942666667,0.051087067,0.1,-4.953,0.101333333,127.2286667,0.268,45.66666667
8644,1,26,0.036998069,Stryper,0.413615385,244888.1538,0.762384615,0.026276869,0.143746154,-10.19146154,0.050092308,127.341,0.442923077,33.46153846
8645,1,5,0.4562,Stuart Duncan,0.454,270389.2,0.5824,0.8864,0.20256,-13.6106,0.0347,129.6674,0.824,30.8
8646,1,1,0.886,Students,0.328,123160,0.384,0,0.143,-10.323,0.0379,76.744,0.504,52
8647,1,32,0.27375125,Sturgill Simpson,0.5301875,223615.75,0.5495,0.038926908,0.16561875,-7.781875,0.05161875,109.2106875,0.5596875,52.875
8648,0,1,0.984,Stuttgart Piano Trio,0.304,521067,0.0271,0.24,0.0963,-21.342,0.0376,100.212,0.0827,42
